match_id,source_id,canonical_item_id,deck,hebrew,italian,match_type,match_confidence,context_excerpt,review_status
streetwise_match_2ee8cafe6c256cef,streetwise_episode_c9987eaee3c40043,cclex_87fbb2b82ad4f222,Lime,אני הולך,io (m.) - presente di andare,normalized_hebrew_phrase,medium,הלכ הולך הולכת ללכת אני הולך לדבר איתו אני הולכת אני הולכת לירושלים אני נוסעת לירושלים אנחנו הולכים איך הולך מה הולך ג...,draft_unverified
streetwise_match_7defd0fb363b994c,streetwise_episode_808683846e74a31c,cclex_aa0b532663a40123,Orange,על הספה,sul divano,normalized_hebrew_phrase,medium,...ק זרוק מילה זרוק לו איזה מילה זרוק דפוק וזרוק בפריס ובלונדון נזרק ככה נזרקתי בעולם להיזרק על הספה זריקה זריקת אדרנלין מזרקה זרקור,draft_unverified
streetwise_unmatched_621a36634be65cba,streetwise_episode_ca4e1654c8574d0a,,,,,unmatched_hebrew_page,low,Yalla – יָאללָה,source_only
streetwise_match_ab483a9458767bf5,streetwise_episode_56001752b29140e1,cclex_02997554ae317260,Dark Green,...לעצור את,arrestare,normalized_hebrew_phrase,medium,לא עוצר באדום תגיד לי איך לעצור את הדמעות לעצור לעבוד לעזור אתה יכול לעצור פה בבקשה תעצור לי פה ב בקשה היזהר יש עצור בכניסה...,draft_unverified
streetwise_match_c384ab24b285e93e,streetwise_episode_f989d0ffae2ae17a,cclex_a014e016e00f4a03,Red,גדול,grande,exact_lexical_entry,high,Gadol – גָּדוֹל,draft_unverified
streetwise_match_c13fcdd9d8b4593d,streetwise_episode_f989d0ffae2ae17a,cclex_d2a5bc227d20810f,Lime,אתה רוצה,tu (m.) - presente di volere,normalized_hebrew_phrase,medium,...ניים גדולות יש אנשים שבונים מגדלים לגדול גדלתי בשנה לגדל ילדים לגדל שפם זקן להגדיל להקטין אתה רוצה להגדיל הגדלה הגדלת שדיים,draft_unverified
streetwise_match_dd9dfca18c46bab2,streetwise_episode_2d91c5bb34798b59,cclex_19c8a355598c39d8,Orange,להתקשר,telefonare / chiamare,exact_lexical_entry,high,Lehitkasher – To call someone on the phone or online – להתקשר,draft_unverified
streetwise_match_c3071e510e392b85,streetwise_episode_2d91c5bb34798b59,cclex_b2c67c7cd9cae2c0,Blue,לקשור,legare; annodata; legare un nodo,exact_lexical_entry,high,"Likshor – To tie, to make a knot – לקשור",draft_unverified
streetwise_match_e57e766524e40480,streetwise_episode_58b58e65be9acd73,cclex_9466cf00638b55fd,Indigo,ראשי / ראשית,principale,normalized_hebrew_phrase,medium,...זה דבר שמציל חיים ראש קטן זה דבר שמסכן חיים לסכן להגדיל ראש להקטין ראש ראש השנה ראשי רחוב ראשי ראשית בראשית בראשית ברא אלוהים את השמיים ואת הארץ ראשון ראשוני ראש הממשלה ראשת הממשלה רא,draft_unverified
streetwise_unmatched_74cfb4418379700d,streetwise_episode_c7e51a871beed0a2,,,,,unmatched_hebrew_page,low,"Coffee culture is everywhere in Israel. How do you ask for a cappuccino to go, the Tel-Avivi way? And what's הפוך דל? Here's your short Hebrew language manual for all you coffeehol",source_only
streetwise_match_4b5003e956bddbec,streetwise_episode_183e53425225d917,cclex_6453c662de384cfb,Red,מה קרה,cosa è successo?,normalized_hebrew_phrase,medium,למה מה קרה זה קורה מה קורה לא נורא קורה שאלתי מה קרה הכל יכול לקרות לקרות לקנות לראות לעשות למה מה ק...,draft_unverified
streetwise_match_beaef57198a8f483,streetwise_episode_183e53425225d917,cclex_8d0ea44f0fb3dbda,Red,מה קורה,cosa succede? / come va?,exact_lexical_entry,high,Ma koreh? – How are you? – מה קורה,draft_unverified
streetwise_match_1d0054427415ab11,streetwise_episode_f1797e8429db0716,cclex_aa0b532663a40123,Orange,על הספה,sul divano,normalized_hebrew_phrase,medium,לפעמים אני עייף עייפות אני עייף מעבודה אני עייף מהחיים עייף מת אני שפוך כתב כתוב נשפכתי על הספה החלון נפתח החלון פתוח אני מעוך טילים למעוך נמעכתי קצת על הספה קמתי הפוך הבוקר קמתי הפוכה..,draft_unverified
streetwise_match_5deab77970f0dba9,streetwise_episode_f1797e8429db0716,cclex_bf501e463b862215,Green,עייפות,stanchezza,exact_lexical_entry,high,Ayefoot – Tiredness – עייפות,draft_unverified
streetwise_unmatched_dc98c7b2e572165c,streetwise_episode_2136b97efdfea45e,,,,,unmatched_hebrew_page,low,Elohim – God – אלוהים,source_only
streetwise_unmatched_244931b39cabad2c,streetwise_episode_6dc10fb8a28323cd,,,,,unmatched_hebrew_page,low,The Hebrew word עין means eye. How do we say it in plural? What is עין הרע? And how do we say 'The apple of my eye' in Hebrew?,source_only
streetwise_unmatched_47f0104415786278,streetwise_episode_404690722dfd3df6,,,,,unmatched_hebrew_page,low,Words and expressions we talk about: תַּכְלִית tachlitתַּכְלִיתִי tachlitiרַב תַּכְלִיתִי rav tachlitiתַּכְלִיתִיּוּת tachlitiyutתַּכְלִית שַבָּת טָלִית בַּתַּכְלֵס ba-tachles,source_only
streetwise_unmatched_bc985c147f23bfdd,streetwise_episode_303c8942b76cc8e2,,,,,unmatched_hebrew_page,low,"Let's talk about trains in Hebrew. What's the root of רכבת, and how is it related to horse riding? Also, what do we call the Jerusalem Light rail in Hebrew and in Arabic?",source_only
streetwise_unmatched_90024131c5444aaa,streetwise_episode_d69c386be48733a3,,,,,unmatched_hebrew_page,low,"What's חפיף, which language did we get it from, and how do you use it in Hebrew slang? Oh, and there's a verb, too, לחפף.",source_only
streetwise_unmatched_2e3b6176d4ed54bd,streetwise_episode_9d31fff7ead27ca3,,,,,unmatched_hebrew_page,low,"Shitat matsliach – ""The maybe successful technique"" – שיטת מצליח",source_only
streetwise_match_54bad2e045ce6605,streetwise_episode_6e21489b065c307b,cclex_b60fe3f9ae66dceb,Red,סליחה,scusa / mi scusi,exact_lexical_entry,high,Slicha – Forgiveness – סליחה,draft_unverified
streetwise_match_ed9be94e6867ef61,streetwise_episode_6e21489b065c307b,cclex_0a35822f569bf2a8,Dark Green,שטויות,sciocchezze / assurdità,exact_lexical_entry,high,Shtuyot – Nonsense – שטויות,draft_unverified
streetwise_match_14797d9cdb0bba56,streetwise_episode_f6afc8196dd50792,cclex_12bb3d395fce8583,Dark Green,לתרגם,tradurre,exact_lexical_entry,high,Letargem – To translate – לתרגם,draft_unverified
streetwise_match_53615eadcb78ea9e,streetwise_episode_5fab8fd02900e136,cclex_540298f375effefd,Pink,יש מצב,può essere / è possibile / forse,normalized_hebrew_phrase,medium,...קשה אתה יכול לדבר איתה אתה יכול לדבר איתה תוכל תוכלי תוכלו להגיע מחר בערב תוכלי לבוא בעשר יש מצב שתיתן לי ת אוטו ש ך אתה בא למסיבה מחר יש מצב יש מצב שתזמין איזה פיצה בא לך לעשות את זה,draft_unverified
streetwise_unmatched_c01418489c69ea24,streetwise_episode_b0ada77f1b817deb,,,,,unmatched_hebrew_page,low,Tafur aleyha – She's made to measure for me – תפור עליה,source_only
streetwise_match_7e4b72f751cd2103,streetwise_episode_6d51c2a2af132261,cclex_0c9aaed1db5f0b56,Red,ממש לא,assolutamente no,normalized_hebrew_phrase,medium,...דר מה קורה מה נשמע בסדר תסגרי את זה איתה בסדר ב ס דר תגיד לי אתה בסדר הוא לא בסדר אתה ממש ממש לא בסדר הוא רוצה להיות בסדר עם כולם בסדריות בסדר גמור,draft_unverified
streetwise_match_3a2e7d7291176af6,streetwise_episode_6d51c2a2af132261,cclex_8d0ea44f0fb3dbda,Red,מה קורה,cosa succede? / come va?,normalized_hebrew_phrase,medium,...סדר סדר פסח לסדר סידור סידורים הקלפים מסודרים בסדר הנכון היה בסדר יהיה בסדר אצלי הכל בסדר מה קורה מה נשמע בסדר תסגרי את זה איתה בסדר ב ס דר תגיד לי אתה בסדר הוא לא בסדר אתה ממש ממש לא,draft_unverified
streetwise_match_e9ef1cca5d6cb265,streetwise_episode_6d51c2a2af132261,cclex_d28fb3830d4a17b7,Lime,הוא רוצה,lui - presente di volere,normalized_hebrew_phrase,medium,...ה נשמע בסדר תסגרי את זה איתה בסדר ב ס דר תגיד לי אתה בסדר הוא לא בסדר אתה ממש ממש לא בסדר הוא רוצה להיות בסדר עם כולם בסדריות בסדר גמור,draft_unverified
streetwise_match_3192b3cfc1c43f13,streetwise_episode_2f9a4d3433cbc5b2,cclex_1dcf569119f205cf,Red,בוא,venire masch. sing.,exact_lexical_entry,high,Bo – Come – בוא,draft_unverified
streetwise_match_3133271bf62ce6ae,streetwise_episode_3170a7083e9db6b4,cclex_807d3c37e6e90e4c,Orange,מתוק,dolce,exact_lexical_entry,high,Matok – Sweet – מתוק,draft_unverified
streetwise_unmatched_50c3b3c6075bf3ea,streetwise_episode_e6222ef1eb56b23d,,,,,unmatched_hebrew_page,low,Le'at le'at – Slowly – לאט-לאט,source_only
streetwise_match_07d4c18601ef7676,streetwise_episode_a3f6b06de9236b0a,cclex_d2740e630ea38651,Lime,את רוצה,tu (f.) - presente di volere,normalized_hebrew_phrase,medium,...עייף על מה אתה ממליץ עת השתחררתי הרופאים המליצו לי ביקור חודשי בנמל התעופה ממליץ המלצה אם את רוצה זו רק המלצה לסרט קולנוע שמיימי יש לך המלצות על מסעדה בלונדון על מה אתה ממליץ מה אתה מ,draft_unverified
streetwise_match_0ccb954dd3e0ff55,streetwise_episode_a3f6b06de9236b0a,cclex_9f9ddf208401751b,Dark Green,"?""על מה אתה ממליץ""",che cosa consigli?,exact_lexical_entry,high,Al ma ata mamlits? – What do you recommend – ?על מה אתה ממליץ,draft_unverified
streetwise_match_4f791fc2625e043f,streetwise_episode_a3f6b06de9236b0a,cclex_4c2317676e74b3c4,Dark Green,המלצה,raccomandazione / consiglio,exact_lexical_entry,high,Hamlatsa – Recommendation – המלצה,draft_unverified
streetwise_match_ab6eef39e641b6a1,streetwise_episode_37edfa27ea8628da,cclex_a014e016e00f4a03,Red,גדול,grande,exact_lexical_entry,high,"Gadol – Big, awesome – גדול",draft_unverified
streetwise_match_127f24ebd07b33a9,streetwise_episode_37edfa27ea8628da,cclex_0121a8296772d353,Red,מעולה,eccellente / ottimo,exact_lexical_entry,high,Me'ule – Excellent – מעולה,draft_unverified
streetwise_match_1f61fbb37ebb7381,streetwise_episode_37edfa27ea8628da,cclex_dfb36efc00a0b5f4,Orange,קשה,difficile,exact_lexical_entry,high,"Kashe – Hard, difficult – קשה",draft_unverified
streetwise_match_832b1038eadf163a,streetwise_episode_37edfa27ea8628da,cclex_7f1e4a7a1782a9df,Orange,לחץ,pressione,exact_lexical_entry,high,"Lahats – Stress, pressure – לחץ",draft_unverified
streetwise_match_012e69a087ffb894,streetwise_episode_90584cb0aa2ff33a,cclex_8c5b43e0c5976483,Red,עוד לא,non ancora,normalized_hebrew_phrase,medium,זזים זזנו נזוז יאללה אני עולה לאוטובוס אתה תעלה לאוטובוס אתה עוד לא עולה זזים נזוז כבר באים זזנו היינו פה הלכנו הולכים אהבתי עשרים שניות הייתם שם אז אני פותח...,draft_unverified
streetwise_match_edcf121709c3d6ba,streetwise_episode_90584cb0aa2ff33a,cclex_ab491df48994e40c,Lime,אני רואה,io (m.) - presente di vedere,normalized_hebrew_phrase,medium,...וז כבר באים זזנו היינו פה הלכנו הולכים אהבתי עשרים שניות הייתם שם אז אני פותח את הדלת ומה אני רואה אני רץ,draft_unverified
streetwise_match_4dc65caaa814b726,streetwise_episode_90584cb0aa2ff33a,cclex_e2f7ad4bca73b011,Lime,אני עולה,io (m.) - presente di salire / costare,normalized_hebrew_phrase,medium,זזים זזנו נזוז יאללה אני עולה לאוטובוס אתה תעלה לאוטובוס אתה עוד לא עולה זזים נזוז כבר באים זזנו היינו פה הלכנו הולכים...,draft_unverified
streetwise_match_f2e016c0655191aa,streetwise_episode_2bab3f944de58371,cclex_d2f3f8b0f1716264,Dark Green,בעלים,proprietario/i,exact_lexical_entry,high,Be'alim – Owner/owners – בעלים,draft_unverified
streetwise_unmatched_ad94aea111473977,streetwise_episode_2aaa11fd7b250db2,,,,,unmatched_hebrew_page,low,Hel'at ha-min ha-enoshi – Scum of the human race – חלאת המין האנושי,source_only
streetwise_unmatched_854b3e4a3da8e2c7,streetwise_episode_722a510f1955396f,,,,,unmatched_hebrew_page,low,"The word שואה, holocaust, used to be a sacred word. Not anymore. Like many loaded words, we used and reused it. Now you can hear people using",source_only
streetwise_unmatched_51e6bb415d1d3f95,streetwise_episode_df454e386f5e2855,,,,,unmatched_hebrew_page,low,Zayin – Dick – זין,source_only
streetwise_unmatched_e025e3eb99c81934,streetwise_episode_9a26fcba4ba27d62,,,,,unmatched_hebrew_page,low,"Kombina, kombinot – Connections, shady business – קומבינה",source_only
streetwise_unmatched_b3f3f45a4068fb3c,streetwise_episode_57a5de9861d013c7,,,,,unmatched_hebrew_page,low,"In Hebrew, צוהריים means noon, and אחר הצוהריים means afternoon. But the actual afternoon hours, the ones we Israelis think of as afternoon, may be completely different than your o",source_only
streetwise_match_f39c69826b3c28eb,streetwise_episode_c9b7ddf770eb452b,cclex_4d4082165407c680,Lime,אני הולכת,io (f.) - presente di andare,normalized_hebrew_phrase,medium,היוש גיוש גליתוש איילוש חביתוש חבית בת מצווש קשתוש אם אתה מתגרשים אני הולכת עם אבוש אבא וש אבוש מקסים מקסימוש מדהים מדהימוש אינסטוש ערבוש,draft_unverified
streetwise_match_a4cf4251acc5f090,streetwise_episode_47379cc0825584a4,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,בבקשה אני רוצה קפוצ ינו הייתי רוצה קפוצ ינו אבל טוב אה בשקט במהירות בבקשה שלום נו בקשה שקט בבקשה להיכנס...,draft_unverified
streetwise_unmatched_723cc70bd65381e4,streetwise_episode_bc80a6fdd21e2c46,,,,,unmatched_hebrew_page,low,"Mishpacha, mishpachot – Family, families – משפחה, משפחות",source_only
streetwise_unmatched_2575e5a11a7050c8,streetwise_episode_7a5c81cc87b01b63,,,,,unmatched_hebrew_page,low,"""Ma ata omer?"" – What do you say? – מה אתה אומר",source_only
streetwise_unmatched_5e9366bf48444e62,streetwise_episode_eb4e3afabb447cfd,,,,,unmatched_hebrew_page,low,"The word סחבק comes from Arabic and means ""your friend."" So what's its meaning when used in Hebrew? And what's סחבקייה? Oh, and there's even a verb, להסתחבק. Guy explains.",source_only
